coucode,casecode,indcode,ecorisk,dCi
34,0,34,1.63237824368778e-08,-0
35,21,1,0.103737188741777,-0
35,21,2,0.0229624657365814,-0
35,21,3,0.145462371472138,-0
35,21,4,0.00688874317773569,-0
35,21,5,0.0378889113260709,-0
35,21,6,0.0349024355550308,-0
35,21,7,0.0196898691237616,-0
35,21,8,0.0269283206053469,-0
35,21,9,0.0470444221708584,-0
35,21,10,0.0417965248862149,-0
35,21,11,0.0382408796110311,-0
35,21,12,0.0196538935927422,-0
35,21,13,0.0306959499931154,-0
35,21,14,0.00641323541174987,-0
35,21,15,0.0318741718241189,-0
35,21,16,0.054948387716831,-0
35,21,17,0.00932300068126768,-0
35,21,18,0.0177835094269323,-0
35,21,19,0.0610093869239094,-0
35,21,20,0.0281322996865602,-0
35,21,21,0.818816433572602,0.893598501615977
35,21,22,0.0318962542904322,-0
35,21,23,0.013967743111822,-0
35,21,24,0.0202470623109208,-0
35,21,25,0.0235613296175065,-0
35,21,26,0.0285174187757012,-0
35,21,27,0.0332733926714426,-0
35,21,28,0.011204299547855,-0
35,21,29,0.0508069027531741,-0
35,21,30,0.00439033910422082,-0
35,21,31,0.00116197909539895,-0
35,21,32,0.00197745868034793,-0
35,21,33,0.0103289438011481,-0
35,21,34,1.58808832750879e-09,-0
35,22,1,0.000242987152230478,-0
35,22,2,0.00694073323139455,-0
35,22,3,0.000156428923216767,-0
35,22,4,0.000159591820174665,-0
35,22,5,0.00135898988869376,-0
35,22,6,0.000965674486066548,-0
35,22,7,0.00777521938725967,-0
35,22,8,0.00185984978398679,-0
35,22,9,0.00168706315354938,-0
35,22,10,0.00118578592409913,-0
35,22,11,0.00171535634708919,-0
35,22,12,0.00116778833270481,-0
35,22,13,0.00153609179488767,-0
35,22,14,0.000584400232119808,-0
35,22,15,0.00243639606490254,-0
35,22,16,0.00155078095652394,-0
35,22,17,0.000976133783484268,-0
35,22,18,0.00172971097321517,-0
35,22,19,0.00205428588910073,-0
35,22,20,0.000990443929256402,-0
35,22,21,0.00019889837728837,-0
35,22,22,0.0724025727073022,0.182435385693207
35,22,23,0.00095879828211809,-0
35,22,24,0.00159042387437902,-0
35,22,25,0.00358327758387567,-0
35,22,26,0.00100928371326092,-0
35,22,27,0.0014062657852697,-0
35,22,28,0.000273131695379569,-0
35,22,29,0.00211333517422962,-0
35,22,30,0.000254515862102789,-0
35,22,31,5.40922605677396e-05,-0
35,22,32,6.44916876142432e-05,-0
35,22,33,0.000430803960421944,-0
35,22,34,5.68725067040532e-11,-0
35,24,1,0.000353579489647093,-0
35,24,2,0.00769060779221209,-0
35,24,3,0.000284672295597588,-0
35,24,4,0.000212721549265438,-0
35,24,5,0.00141127240781969,-0
35,24,6,0.00130281986554359,-0
35,24,7,0.00864011108247853,-0
35,24,8,0.0020106002698852,-0
35,24,9,0.0012275645362313,-0
35,24,10,0.00119237391207561,-0
35,24,11,0.00164924491794771,-0
35,24,12,0.00106628502598893,-0
35,24,13,0.00134915162905025,-0
35,24,14,0.0017357990444139,-0
35,24,15,0.00249437918508355,-0
35,24,16,0.00129415392286769,-0
35,24,17,0.00111360874738731,-0
35,24,18,0.00141966861596288,-0
35,24,19,0.00174661182000679,-0
35,24,20,0.00112256285747092,-0
35,24,21,0.000730054873599673,-0
35,24,22,0.00213726600620479,-0
35,24,23,0.00105898964868856,-0
35,24,24,0.540764417652756,0.834032932998308
35,24,25,0.0241976974802974,-0
35,24,26,0.00111462007328844,-0
35,24,27,0.00205140244840674,-0
35,24,28,0.000399593670068477,-0
35,24,29,0.00362186877394299,-0
35,24,30,0.000554972962748312,-0
35,24,31,0.000112686054820954,-0
35,24,32,9.59851105727383e-05,-0
35,24,33,0.000474364453215359,-0
35,24,34,6.47838449552296e-11,-0
35,33,1,0.00526526531912652,-0
35,33,2,0.0101786932351658,-0
35,33,3,0.00234470719135271,-0
35,33,4,0.00450349941264294,-0
35,33,5,0.0128103114862681,-0
35,33,6,0.0250096875131129,-0
35,33,7,0.00904225723213326,-0
35,33,8,0.0165433129528944,-0
35,33,9,0.0118666751373726,-0
35,33,10,0.00742424593234603,-0
35,33,11,0.0138017797058793,-0
35,33,12,0.00672734615261916,-0
35,33,13,0.0125563444054232,-0
35,33,14,0.00390421219711856,-0
35,33,15,0.0136519227894953,-0
35,33,16,0.0215408332639188,-0
35,33,17,0.00546156462890068,-0
35,33,18,0.00778091237258705,-0
35,33,19,0.021045899291153,-0
35,33,20,0.00877971032541303,-0
35,33,21,0.00393563122233709,-0
35,33,22,0.0148215129764481,-0
35,33,23,0.00640012176121041,-0
35,33,24,0.0127077190000939,-0
35,33,25,0.0116597576168833,-0
35,33,26,0.0255567354066821,-0
35,33,27,0.0138036788374283,-0
35,33,28,0.0058336186874578,-0
35,33,29,0.0374435181942114,-0
35,33,30,0.00317911403466575,-0
35,33,31,0.000697853232733636,-0
35,33,32,0.00208002785278183,-0
35,33,33,0.734185599403115,0.848630894055922
35,33,34,6.10509309773022e-10,-0
35,20,1,0.0386718391976557,-0
35,20,2,0.511231869446104,0.220583880394196
35,20,3,0.0133335179683803,-0
35,20,4,0.785702135707496,0.840453224129859
35,20,5,0.17531752683571,0.452410180266271
35,20,6,0.356443061023566,0.629173928602498
35,20,7,0.568581696078321,0.845675192213773
35,20,8,0.180056522694321,-0
35,20,9,0.343144996401022,0.689436784881249
35,20,10,0.171532532377707,0.762000492967667
35,20,11,0.204795672210369,0.294128071175599
35,20,12,0.0963720620726359,0.0397771056691443
35,20,13,0.442732913483191,0.71940810659755
35,20,14,0.619457749852193,0.661085305528299
35,20,15,0.4077503837573,0.591524597901629
35,20,16,0.108435618354317,-0
35,20,17,0.0272222456703474,-0
35,20,18,0.692541033574608,0.829144530472592
35,20,19,0.217364071444992,0.190574075787244
35,20,20,0.420961590454879,0.503022156010511
35,20,21,0.00840288935602918,-0
35,20,22,0.276968774196115,0.303390629075257
35,20,23,0.0717280915298162,-0
35,20,24,0.0552360610559522,-0
35,20,25,0.108641866002597,-0
35,20,26,0.0556621925642451,-0
35,20,27,0.0692403745776937,-0
35,20,28,0.0317096221984922,-0
35,20,29,0.12544894466367,-0
35,20,30,0.0146004232714791,-0
35,20,31,0.00338072481458185,-0
35,20,32,0.00379846935199946,-0
35,20,33,0.0195005053934136,-0
35,20,34,2.96556490475552e-09,-0
35,0,1,0.148270859900437,-0
35,0,2,0.559004369441459,0.220583880394196
35,0,3,0.161581697850686,-0
35,0,4,0.797466691667314,0.840453224129859
35,0,5,0.228787011944563,0.452410180266271
35,0,6,0.41862367844332,0.629173928602498
35,0,7,0.613729152903955,0.845675192213773
35,0,8,0.227398606306434,-0
35,0,9,0.404970721399034,0.689436784881249
35,0,10,0.223131463032442,0.762000492967667
35,0,11,0.260202932792316,0.294128071175599
35,0,12,0.124987375176691,0.0397771056691443
35,0,13,0.488870451305668,0.71940810659755
35,0,14,0.632095396737594,0.661085305528299
35,0,15,0.4582072536209,0.591524597901629
35,0,16,0.187769774214459,-0
35,0,17,0.0440965535113869,-0
35,0,18,0.721254834963305,0.829144530472592
35,0,19,0.303220255369162,0.190574075787244
35,0,20,0.459986607253581,0.503022156010511
35,0,21,0.832083907401856,0.893598501615977
35,0,22,0.398226380176502,0.485826014768464
35,0,23,0.0941137443336549,-0
35,0,24,0.630545683894101,0.834032932998308
35,0,25,0.17164392830116,-0
35,0,26,0.111860250533178,-0
35,0,27,0.11977511432024,-0
35,0,28,0.0494202657992537,-0
35,0,29,0.219434569559229,-0
35,0,30,0.0229793652352169,-0
35,0,31,0.00540733545810301,-0
35,0,32,0.00801643268331664,-0
35,0,33,0.764920217011314,0.848630894055922
35,0,34,5.28581911574122e-09,-0
36,21,1,0.00455309615963406,-0
36,21,2,0.00573937626976984,-0
36,21,3,0.00796236708025155,-0
36,21,4,0.00301436062595895,-0
36,21,5,0.00592277543562247,-0
36,21,6,0.0184812085845749,-0
36,21,7,0.00231021509513751,-0
36,21,8,0.00248421944464794,-0
36,21,9,0.00376672303406367,-0
36,21,10,0.00364533961072278,-0
36,21,11,0.00360620375027465,-0
36,21,12,0.00247072523980285,-0
36,21,13,0.0048280892465874,-0
36,21,14,0.000860715695772285,-0
36,21,15,0.00461479407654652,-0
36,21,16,0.0101251129625607,-0
36,21,17,0.00361085225798929,-0
36,21,18,0.00461329384057585,-0
36,21,19,0.012022006642126,-0
36,21,20,0.0124321030396433,-0
36,21,21,0.354414940836153,0.831054741713735
36,21,22,0.00251687674287215,-0
36,21,23,0.0045242457235114,-0
36,21,24,0.00255498815738153,-0
36,21,25,0.00562260635166933,-0
36,21,26,0.00653057217455377,-0
36,21,27,0.00643140753413574,-0
36,21,28,0.00193226380825462,-0
36,21,29,0.00670449453422439,-0
36,21,30,7.25276599344848e-06,-0
36,21,31,0.00158390174710166,-0
36,21,32,0.000434166752791176,-0
36,21,33,0.00867432013013913,-0
36,21,34,0.0110609536789809,NaN
36,22,1,0.00113001433393289,-0
36,22,2,0.00927908399074484,-0
36,22,3,0.00114142515008009,-0
36,22,4,0.0029035875032758,-0
36,22,5,0.0110494463107152,-0
36,22,6,0.00535312214731631,-0
36,22,7,0.0129484366013878,-0
36,22,8,0.00415884068491146,-0
36,22,9,0.0253576049795801,-0
36,22,10,0.00873836931264937,-0
36,22,11,0.0150296356954857,-0
36,22,12,0.00554836808565573,-0
36,22,13,0.00822230301001781,-0
36,22,14,0.00858745690960905,-0
36,22,15,0.0237752538693821,-0
36,22,16,0.00709968592782484,-0
36,22,17,0.00664702316987542,-0
36,22,18,0.0182259096606716,-0
36,22,19,0.0096997300612971,-0
36,22,20,0.00988455661269338,-0
36,22,21,0.00856081313775414,-0
36,22,22,0.128732016532722,0.17288247593301
36,22,23,0.0032069587395257,-0
36,22,24,0.00439018628153887,-0
36,22,25,0.00947820120391529,-0
36,22,26,0.00541719576253108,-0
36,22,27,0.00959958667420979,-0
36,22,28,0.00175902013826146,-0
36,22,29,0.00676826371256145,-0
36,22,30,4.52317484600506e-06,-0
36,22,31,0.00147762501170234,-0
36,22,32,0.000403326701310047,-0
36,22,33,0.00190466334460537,-0
36,22,34,0.0118888904404555,NaN
36,24,1,0.000181815716169265,-0
36,24,2,0.00115944949909774,-0
36,24,3,0.000225297808627123,-0
36,24,4,0.000375321416889562,-0
36,24,5,0.00116442482273649,-0
36,24,6,0.00230503431044471,-0
36,24,7,0.00130072459802189,-0
36,24,8,0.000277831263352346,-0
36,24,9,0.000876885473680922,-0
36,24,10,0.000501599457015889,-0
36,24,11,0.000889991740784635,-0
36,24,12,0.000561496298241315,-0
36,24,13,0.000949158225050817,-0
36,24,14,0.00116971259057286,-0
36,24,15,0.00296952723061272,-0
36,24,16,0.00129850425932632,-0
36,24,17,0.000474798701619483,-0
36,24,18,0.000669057361531444,-0
36,24,19,0.000996520995131811,-0
36,24,20,0.0010891592883846,-0
36,24,21,0.00240431898100157,-0
36,24,22,0.000413823689658255,-0
36,24,23,0.00101378608915614,-0
36,24,24,0.471044257827931,0.797432004984837
36,24,25,0.00212248049683261,-0
36,24,26,0.00253995516071326,-0
36,24,27,0.00217151626986534,-0
36,24,28,0.000348876001591059,-0
36,24,29,0.00260759472010907,-0
36,24,30,1.61271750664937e-06,-0
36,24,31,0.000567204583886038,-0
36,24,32,0.000145299249944553,-0
36,24,33,0.000516969896132147,-0
36,24,34,0.00170133663192584,NaN
36,33,1,0.00100884204467588,-0
36,33,2,0.00300931391542969,-0
36,33,3,0.0014606163892853,-0
36,33,4,0.00136442490251221,-0
36,33,5,0.00417657909071589,-0
36,33,6,0.012526918601558,-0
36,33,7,0.00188788972272846,-0
36,33,8,0.00126630140521966,-0
36,33,9,0.00310346405387874,-0
36,33,10,0.00278544372493006,-0
36,33,11,0.00326430624960361,-0
36,33,12,0.00171645495163741,-0
36,33,13,0.00344348689275398,-0
36,33,14,0.00123123618695453,-0
36,33,15,0.00317756671112523,-0
36,33,16,0.00449164314779871,-0
36,33,17,0.00221052071122452,-0
36,33,18,0.00264715842462204,-0
36,33,19,0.00417153761869948,-0
36,33,20,0.00437765777165322,-0
36,33,21,0.0044630481925797,-0
36,33,22,0.00163481643420593,-0
36,33,23,0.0814260885204738,-0
36,33,24,0.00396318139372664,-0
36,33,25,0.00830135478596816,-0
36,33,26,0.00355158771152142,-0
36,33,27,0.00864532234506366,-0
36,33,28,0.00107531275548201,-0
36,33,29,0.00943729762868595,-0
36,33,30,0.000145394407464194,-0
36,33,31,0.00660266264053244,-0
36,33,32,0.0013667999574476,-0
36,33,33,0.35791696686763,0.472407476000509
36,33,34,0.0122089242742169,NaN
36,20,1,0.0173341066535631,-0
36,20,2,0.329320131364557,0.627298756898585
36,20,3,0.0126421181364711,-0
36,20,4,0.6558313448098,0.808981859654101
36,20,5,0.191131419219181,0.572289001121838
36,20,6,0.32269431763883,0.720967672113224
36,20,7,0.572259011626976,0.816338132844895
36,20,8,0.0422104806819238,-0
36,20,9,0.246848986126746,0.488153473132177
36,20,10,0.137513138714923,0.437896484009632
36,20,11,0.17454566785152,0.476179703049094
36,20,12,0.144213817806114,0.17313761477637
36,20,13,0.236846530634836,0.388121557345888
36,20,14,0.226109825621133,0.23733036840641
36,20,15,0.276710583446838,0.487914324190532
36,20,16,0.0894514532130942,-0
36,20,17,0.0353311107587975,-0
36,20,18,0.453976470420877,0.789379806637086
36,20,19,0.13579157157708,0.241935305347907
36,20,20,0.130114757592398,0.212898603660465
36,20,21,0.0592625247462781,-0
36,20,22,0.250914567233538,0.287504109633688
36,20,23,0.0433622845048702,-0
36,20,24,0.0368769271057016,-0
36,20,25,0.115462532154781,-0
36,20,26,0.0525013944616369,-0
36,20,27,0.0901581617693572,-0
36,20,28,0.020184181336233,-0
36,20,29,0.0867823283826437,-0
36,20,30,5.92402892679589e-05,-0
36,20,31,0.0203263157147118,-0
36,20,32,0.00541918866614655,-0
36,20,33,0.0191999844831481,-0
36,20,34,0.114053755974293,NaN
36,0,1,0.0242078749079743,-0
36,0,2,0.348507355039599,0.627298756898585
36,0,3,0.0234318245647146,-0
36,0,4,0.663489039258436,0.808981859654101
36,0,5,0.213444644878971,0.572289001121838
36,0,6,0.361360601282724,0.720967672113224
36,0,7,0.590706277644252,0.816338132844895
36,0,8,0.0503976734800563,-0
36,0,9,0.279953663667949,0.488153473132177
36,0,10,0.153183890820241,0.437896484009632
36,0,11,0.197335805287669,0.476179703049094
36,0,12,0.154510862381452,0.17313761477637
36,0,13,0.254289568009245,0.388121557345888
36,0,14,0.237958947004042,0.23733036840641
36,0,15,0.311247725334503,0.487914324190532
36,0,16,0.112466399510605,-0
36,0,17,0.0482743055995062,-0
36,0,18,0.48013188970828,0.789379806637086
36,0,19,0.162681366894334,0.241935305347907
36,0,20,0.157898234304773,0.212898603660465
36,0,21,0.429105645893766,0.831054741713735
36,0,22,0.384212100632998,0.460386585566698
36,0,23,0.133533363577538,-0
36,0,24,0.51882954076628,0.797432004984837
36,0,25,0.140987174993166,-0
36,0,26,0.0705407052709567,-0
36,0,27,0.117005994592632,-0
36,0,28,0.0252996540398223,-0
36,0,29,0.112299978978225,-0
36,0,30,0.0002180233550787,-0
36,0,31,0.0305577096979337,-0
36,0,32,0.00776878132764069,-0
36,0,33,0.388212904721655,0.472407476000509
36,0,34,0.150913860999873,NaN
37,21,1,0.0060250231100607,-0
37,21,2,0.0161911161154165,-0
37,21,3,0.00988577512112054,-0
37,21,4,0.00116232499802327,-0
37,21,5,0.00662366702591943,-0
37,21,6,0.00698692540623413,-0
37,21,7,0.0113657117468704,-0
37,21,8,0.00599500425284005,-0
37,21,9,0.00810633960517082,-0
37,21,10,0.00651507725922684,-0
37,21,11,0.00749761545030725,-0
37,21,12,0.00425838873002349,-0
37,21,13,0.0052500294344503,-0
37,21,14,0.00444324319827172,-0
37,21,15,0.00918558923667223,-0
37,21,16,0.016335297211043,-0
37,21,17,0.00246626286068774,-0
37,21,18,0.00734672329020969,-0
37,21,19,0.00796110886768275,-0
37,21,20,0.00734284903838589,-0
37,21,21,0.60820945069231,0.865472019957632
37,21,22,0.0084461179949008,-0
37,21,23,0.00649661617593478,-0
37,21,24,0.00645014181107262,-0
37,21,25,0.00646467124114292,-0
37,21,26,0.00603360653837792,-0
37,21,27,0.00381053026487832,-0
37,21,28,0.00450437015006999,-0
37,21,29,0.00489609463127105,-0
37,21,30,0.00380970837477701,-0
37,21,31,0.000229213098316583,-0
37,21,32,7.93522233807353e-05,-0
37,21,33,0.00449467824696292,-0
37,21,34,0.0127328287240159,NaN
37,22,1,0.000208332569015535,-0
37,22,2,0.00561523584269696,-0
37,22,3,0.000118122456607805,-0
37,22,4,0.000323792923798583,-0
37,22,5,0.00206693847194106,-0
37,22,6,0.00156597965985061,-0
37,22,7,0.00774760540139185,-0
37,22,8,0.00215940839345341,-0
37,22,9,0.00294086667950921,-0
37,22,10,0.00134602225099301,-0
37,22,11,0.00329598475522286,-0
37,22,12,0.00197716258235692,-0
37,22,13,0.00330134437303353,-0
37,22,14,0.00401989666979996,-0
37,22,15,0.0016056655020219,-0
37,22,16,0.00461641275041103,-0
37,22,17,0.000321778301308306,-0
37,22,18,0.00199375314853634,-0
37,22,19,0.00222499203027671,-0
37,22,20,0.00198809514850495,-0
37,22,21,0.000851450360137229,-0
37,22,22,0.0818791646834134,0.24829947043027
37,22,23,0.0017378570751303,-0
37,22,24,0.0017356800303423,-0
37,22,25,0.0017382848412808,-0
37,22,26,0.00209064184996299,-0
37,22,27,0.00108140332911688,-0
37,22,28,0.00138464508442426,-0
37,22,29,0.0016911629989258,-0
37,22,30,0.00108117008213271,-0
37,22,31,4.1167879978099e-05,-0
37,22,32,1.65409952118667e-05,-0
37,22,33,0.00138069444061018,-0
37,22,34,0.00393327173964864,NaN
37,24,1,0.000413412857395823,-0
37,24,2,0.011142812214388,-0
37,24,3,0.00023440090303628,-0
37,24,4,0.000642531114864009,-0
37,24,5,0.00410160995846442,-0
37,24,6,0.00310751280446386,-0
37,24,7,0.0153742629013823,-0
37,24,8,0.00428510625314493,-0
37,24,9,0.00583582347657619,-0
37,24,10,0.00267103174280869,-0
37,24,11,0.00654051587818849,-0
37,24,12,0.00392345967109642,-0
37,24,13,0.00655115144479312,-0
37,24,14,0.0079770387153163,-0
37,24,15,0.00318626495295271,-0
37,24,16,0.00916075866142552,-0
37,24,17,0.000638533320164281,-0
37,24,18,0.0039563818080548,-0
37,24,19,0.00441524970035367,-0
37,24,20,0.00394515413505503,-0
37,24,21,0.001689608725023,-0
37,24,22,0.00516313929545908,-0
37,24,23,0.00344858445595086,-0
37,24,24,0.386034998619954,0.857771121881986
37,24,25,0.00344943331039194,-0
37,24,26,0.00414864668097126,-0
37,24,27,0.00214592486618881,-0
37,24,28,0.00274767446845214,-0
37,24,29,0.00335592524496731,-0
37,24,30,0.00214546201344035,-0
37,24,31,8.16930880036537e-05,-0
37,24,32,3.28237688761446e-05,-0
37,24,33,0.00273983485434115,-0
37,24,34,0.00630384145286011,NaN
37,33,1,0.00106510406143612,-0
37,33,2,0.0317113073837798,-0
37,33,3,0.000490658807685507,-0
37,33,4,0.00141897819087833,-0
37,33,5,0.00992647204221875,-0
37,33,6,0.00629793534404,-0
37,33,7,0.0199735687723328,-0
37,33,8,0.00926543267076374,-0
37,33,9,0.0128655511026879,-0
37,33,10,0.0119221925807714,-0
37,33,11,0.0138559227965855,-0
37,33,12,0.00697759649878316,-0
37,33,13,0.0095440393333911,-0
37,33,14,0.00786803762076671,-0
37,33,15,0.0183412912856488,-0
37,33,16,0.0307901772603946,-0
37,33,17,0.00509725980640863,-0
37,33,18,0.00785214462207029,-0
37,33,19,0.00958537259756642,-0
37,33,20,0.007848994800848,-0
37,33,21,0.00426198784451359,-0
37,33,22,0.0132413169153189,-0
37,33,23,0.00759941491743088,-0
37,33,24,0.00763651088436046,-0
37,33,25,0.00764207451239751,-0
37,33,26,0.00965951599242754,-0
37,33,27,0.00588330941798232,-0
37,33,28,0.00676994275825049,-0
37,33,29,0.007203248144938,-0
37,33,30,0.00588204045187102,-0
37,33,31,0.000135659812877553,-0
37,33,32,6.94747045765221e-05,-0
37,33,33,0.485302292055809,0.821037817764129
37,33,34,0.0180174727778373,NaN
37,20,1,0.0165763237419355,-0
37,20,2,0.156220879566077,0.724018597471364
37,20,3,0.0043230171599038,-0
37,20,4,0.782366545968745,0.843018352553384
37,20,5,0.174160989597616,0.739124545584448
37,20,6,0.333202946740673,0.775419730216723
37,20,7,0.182246650613823,0.80014309066394
37,20,8,0.105855044383911,-0
37,20,9,0.282578694590222,0.831423430994961
37,20,10,0.101980179511809,0.822949408115553
37,20,11,0.21498480701266,0.735043989582751
37,20,12,0.21659106668137,0.284431483106314
37,20,13,0.185691248902465,0.310979358798016
37,20,14,0.444050916930832,0.606668756389351
37,20,15,0.487795643327303,0.746130542501032
37,20,16,0.110111825228305,-0
37,20,17,0.0094206513021402,-0
37,20,18,0.443231659463253,0.785038897290392
37,20,19,0.26748157871655,0.433763268069574
37,20,20,0.30131127586547,0.48729735896881
37,20,21,0.0239637736304519,-0
37,20,22,0.235995971514495,0.412922812351627
37,20,23,0.0778009959527082,-0
37,20,24,0.0805130925299561,-0
37,20,25,0.0802785183628886,-0
37,20,26,0.0845046926146787,-0
37,20,27,0.0396996577278222,-0
37,20,28,0.0382327914254338,-0
37,20,29,0.0879265682629883,-0
37,20,30,0.0396910949416899,-0
37,20,31,0.00125089025959146,-0
37,20,32,0.000808559613925341,-0
37,20,33,0.0382299598543305,-0
37,20,34,0.127355909192567,NaN
37,0,1,0.0242881963398442,-0
37,0,2,0.220881351122359,0.724018597471364
37,0,3,0.0150519744483557,-0
37,0,4,0.785914173196309,0.843018352553384
37,0,5,0.19687967709616,0.739124545584448
37,0,6,0.351161299955261,0.775419730216723
37,0,7,0.236707799435801,0.80014309066394
37,0,8,0.127559995954114,-0
37,0,9,0.312327275454166,0.831423430994961
37,0,10,0.124434503345609,0.822949408115553
37,0,11,0.246174845892965,0.735043989582751
37,0,12,0.23372767416363,0.284431483106314
37,0,13,0.210337813488133,0.310979358798016
37,0,14,0.468359133134987,0.606668756389351
37,0,15,0.520114454304599,0.746130542501032
37,0,16,0.171014471111579,-0
37,0,17,0.0179444855907099,-0
37,0,18,0.464380662332124,0.785038897290392
37,0,19,0.29166830191243,0.433763268069574
37,0,20,0.322436368988264,0.48729735896881
37,0,21,0.638976271252435,0.865472019957632
37,0,22,0.344725710403587,0.661222282781897
37,0,23,0.0970834685771552,-0
37,0,24,0.482370423875685,0.857771121881986
37,0,25,0.0995729822681014,-0
37,0,26,0.106437103676418,-0
37,0,27,0.052620825605988,-0
37,0,28,0.0536394238866308,-0
37,0,29,0.105072999283092,-0
37,0,30,0.0526094758639112,-0
37,0,31,0.00173862413876635,-0
37,0,32,0.00100675130597105,-0
37,0,33,0.532147459452053,0.821037817764129
37,0,34,0.168343323886929,NaN
38,21,1,0.00937078536994973,-0
38,21,2,0.00735038294230983,-0
38,21,3,0.00890174682777956,-0
38,21,4,0.0200742003215416,-0
38,21,5,0.0101895289443711,-0
38,21,6,0.00465079809746127,-0
38,21,7,0.00665620285285129,-0
38,21,8,0.00176967824966168,-0
38,21,9,0.0241269998012102,NaN
38,21,10,0.00521985831937677,-0
38,21,11,0.0186235301709547,NaN
38,21,12,0.0159415211728847,-0
38,21,13,0.0187459911815154,NaN
38,21,14,0.00745056891618889,-0
38,21,15,0.0200732307039909,-0
38,21,16,0.00712130974524816,-0
38,21,17,0.00514422145602145,-0
38,21,18,0.00848956293074254,-0
38,21,19,0.023011464674253,-0
38,21,20,0.0067248295730592,-0
38,21,21,0.640754363804107,0.811135908730994
38,21,22,0.00599128482442002,-0
38,21,23,0.00747457722977807,-0
38,21,24,0.00471784579916901,-0
38,21,25,0.0057836935367408,-0
38,21,26,0.00503952359526538,-0
38,21,27,0.00625584977500138,-0
38,21,28,0.0142604544596094,-0
38,21,29,0.012152364051645,-0
38,21,30,0.000298899010216847,-0
38,21,31,0.000677361640953333,-0
38,21,32,0.000281174966580866,-0
38,21,33,0.00808000522018737,-0
38,21,34,0.0188579435420708,NaN
38,22,1,0.00107377821005417,-0
38,22,2,0.0114066838277626,-0
38,22,3,0.000339070967204536,-0
38,22,4,0.00441368633377059,-0
38,22,5,0.00369547336845488,-0
38,22,6,0.00120143129354622,-0
38,22,7,0.0171686455203771,-0
38,22,8,0.00239869697903694,-0
38,22,9,0.0119246525886932,NaN
38,22,10,0.00208244672395941,-0
38,22,11,0.00557757134492132,NaN
38,22,12,0.00521920205878856,-0
38,22,13,0.00673584033762487,NaN
38,22,14,0.00501855623287095,-0
38,22,15,0.00660796402114994,-0
38,22,16,0.00449283298320757,-0
38,22,17,0.00186899433507171,-0
38,22,18,0.00899981468040123,-0
38,22,19,0.00363382901228537,-0
38,22,20,0.00152585111970882,-0
38,22,21,0.00181523170875464,-0
38,22,22,0.135122498512106,0.234305167260034
38,22,23,0.012527321674228,-0
38,22,24,0.00331365955449048,-0
38,22,25,0.0261642132009912,-0
38,22,26,0.00146496871811863,-0
38,22,27,0.00153329447722816,-0
38,22,28,0.00432884107517828,-0
38,22,29,0.00318031743061542,-0
38,22,30,8.76530408584486e-05,-0
38,22,31,0.000151855430602366,-0
38,22,32,0.000104228476589308,-0
38,22,33,0.00128443928513888,-0
38,22,34,0.00840415224000457,NaN
38,24,1,0.000134223294731117,-0
38,24,2,0.00132261468893879,-0
38,24,3,5.35125355329846e-05,-0
38,24,4,0.000641272940997584,-0
38,24,5,0.000745715755984699,-0
38,24,6,0.00013871131679799,-0
38,24,7,0.00213139667080087,-0
38,24,8,0.000287596817320823,-0
38,24,9,0.000484430893181731,NaN
38,24,10,0.000193460322387207,-0
38,24,11,0.000893184029886251,NaN
38,24,12,0.00136460503640667,-0
38,24,13,0.000906497957058106,NaN
38,24,14,0.000394178950149482,-0
38,24,15,0.00308259731380567,-0
38,24,16,0.000247901396157824,-0
38,24,17,0.000125930932187934,-0
38,24,18,0.000223492087388477,-0
38,24,19,0.000688032743630385,-0
38,24,20,0.000192660176119852,-0
38,24,21,0.000127975635349387,-0
38,24,22,0.000826797870229212,-0
38,24,23,0.00186020713585544,-0
38,24,24,0.340780603145003,0.60397530454573
38,24,25,0.00424148473739883,-0
38,24,26,0.000231748521282493,-0
38,24,27,0.0002202547640765,-0
38,24,28,0.000207091291359762,-0
38,24,29,0.000437530719794688,-0
38,24,30,8.61879701918866e-06,-0
38,24,31,2.26554122944034e-05,-0
38,24,32,1.36267368998633e-05,-0
38,24,33,8.37046475704595e-05,-0
38,24,34,0.000797795482717412,NaN
38,33,1,0.00370852898337293,-0
38,33,2,0.004673827727805,-0
38,33,3,0.000852136216322297,-0
38,33,4,0.00991354280780865,-0
38,33,5,0.0066470499412149,-0
38,33,6,0.0144634024991661,-0
38,33,7,0.00356205247098995,-0
38,33,8,0.00132536183910315,-0
38,33,9,0.00590464251490153,NaN
38,33,10,0.00386704743779531,-0
38,33,11,0.00657573208370765,NaN
38,33,12,0.00669851850361269,-0
38,33,13,0.009876434895708,NaN
38,33,14,0.00312153898273138,-0
38,33,15,0.00944246428424722,-0
38,33,16,0.00615268294535731,-0
38,33,17,0.00390646767596614,-0
38,33,18,0.00338095388677506,-0
38,33,19,0.00686929562268446,-0
38,33,20,0.00310905504583514,-0
38,33,21,0.00496387537138909,-0
38,33,22,0.00436419410924982,-0
38,33,23,0.143022417596606,-0
38,33,24,0.00676159880613991,-0
38,33,25,0.00798184570379501,-0
38,33,26,0.00650799293523752,-0
38,33,27,0.0238856812092643,-0
38,33,28,0.00486425147470992,-0
38,33,29,0.0119441504679967,-0
38,33,30,0.00065303081276058,-0
38,33,31,0.00523704924031554,-0
38,33,32,0.00260734280275232,-0
